Academic Year,Department Name,Main Course No,Main course Name,Detail Course No,Detail Course Name,Total Students
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,EERE2201,Introduction To Renewable Energy,86
2017/2018-Semester 1,English Language Center,FDL4,English For Level 4,FPIT0001,IT For Foundation,257
2017/2018-Semester 1,English Language Center,FDL4,English For Level 4,ITIS101,Fundamentals of Information Technology,3
2017/2018-Semester 1,English Language Center,FDL3,English For Level 3,FPMT0001,Basic Maths,57
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,EEPW3200,Control Systems,8
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITSE1203,Introduction To Web Technology,1
2017/2018-Semester 1,English Language Center,FDL4,English For Level 4,CHEM1100,Fundamentals Of Chemistry (Engineering),4
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,MIME2240,Fluid Mechanics I,15
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITNT1204,Introduction To Networking,5
2017/2018-Semester 1,English Language Center,ENTW1200,Technical Writing I I,EERE2201,Introduction To Renewable Energy,19
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITBS2203,E-Commerce for IT,24
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITSE3102,Introduction To Artificial Intelligence,3
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,EEPW2252,Electrical Power Systems,6
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITSE202,Introduction to Software Engineering,15
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITSE201,Programming II,16
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,MIME3221,Engineering Design I,9
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITSE3203,Advanced Operating System,2
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITSE102,Introduction to Operating Systems,7
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,EETE4140,Linear Integrated Circuits,2
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITSY202,Network OS Administration & Security,9
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITPJ2202,Course Project,1
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITMM2200,Fundamentals Of Multimedia,1
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,MIME2350,Diploma Project,9
2017/2018-Semester 1,English Language Center,ENTW1200,Technical Writing I I,ITNT2201,Principles Of Data Telecommunications,1
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITIS101,Fundamentals of Information Technology,37
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,EEPW2241,Electrical Skills,27
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,EETE2200,Electronics Skills,7
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITIS104,Fundamentals of Multimedia,1
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITMM2200,Fundamentals Of Multimedia,4
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,EEPW3258,Machines & Drives,6
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,EEPW3399,Higher Diploma Project,6
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITIS3102,Introduction To Cryptography And Security Risk Management,7
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,MATH3103,Math I I,9
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITNT2201,Principles Of Data Telecommunications,22
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITPJ2202,Course Project,3
2017/2018-Semester 1,English Language Center,ENTW1200,Technical Writing I I,ITNT103,Network Fundamentals II,14
2017/2018-Semester 1,English Language Center,FDL4,English For Level 4,CECE1100,Engineering Graphics,1
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITDB1204,Applied Database,2
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITSE2100,Object Oriented Programming(Java),1
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITDB1204,Applied Database,1
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,BAEC2204,Principles Of Macroeconomics,5
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,MIME2101N,Applied Mechanics I,64
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITDB201,Web Application Development I,25
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,MATH3120N,Engineering Mathematics,27
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,PHYS1211,Physics 2 (Engineering),44
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,MIME2204,Engineering Materials,69
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,PHYS1211,Physics 2 (Engineering),8
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,EECP1290,Computer Programming For Engineering,42
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,EETE3211,Telecommunications I I,13
2017/2018-Semester 1,English Language Center,ENTW1200,Technical Writing I I,ITDB2101,System Analysis And Design,1
2017/2018-Semester 1,English Language Center,ENTW1200,Technical Writing I I,EECP1290,Computer Programming For Engineering,59
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,MIME2350,Diploma Project,1
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITDB3208,SQL Concept And Syntax,14
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITNT102,Network Fundamentals I,16
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,MIME2350,Diploma Project,1
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,MIEE2210N,Engineering Instrumentation& Industrial Control,1
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITSE3204,Course Project,5
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITNT3112,Networking Security And Auditing,4
2017/2018-Semester 1,English Language Center,ENGL3100,Public Speaking,ITIS3204,Course Project,5
2017/2018-Semester 1,English Language Center,ENGL2100,Technical Communication,ITDB2101,System Analysis And Design,12
2017/2018-Semester 1,English Language Center,ENTW1200,Technical Writing I I,ITDB1204,Applied Database,1
2017/2018-Semester 1,English Language Center,ENTW1100,Technical Writing I,ITSE1202,Introduction To Operating Systems,1
2017/2018-Semester 1,Engineering,MIME2101N,Applied Mechanics I,MIME2220,Machine Drawing,10
2017/2018-Semester 1,Engineering,EEPW2251,Electrical Power Technology,EEPW2320,Instrumentation & Measurement Techniques,16
2017/2018-Semester 1,Engineering,PHYS1100,Physics 1 (Engineering),CECE1100,Engineering Graphics,83
2017/2018-Semester 1,Engineering,MIEE2210N,Engineering Instrumentation& Industrial Control,MATH2100N,Calculus I I,8
2017/2018-Semester 1,Engineering,EEPW2251,Electrical Power Technology,EERE2201,Introduction To Renewable Energy,8
2017/2018-Semester 1,Engineering,MIEE2210N,Engineering Instrumentation& Industrial Control,MIME2220,Machine Drawing,19
2017/2018-Semester 1,Engineering,MIME2350,Diploma Project,MIME2220,Machine Drawing,18
2017/2018-Semester 1,Engineering,EETE2102,Electronics I,EEPW2320,Instrumentation & Measurement Techniques,1
2017/2018-Semester 1,Engineering,EETE2102,Electronics I,EEPW2252,Electrical Power Systems,3
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,MIME2130,Manufacturing Process,24
2017/2018-Semester 1,Engineering,MIME2130,Manufacturing Process,MIME2101N,Applied Mechanics I,75
2017/2018-Semester 1,Engineering,EETE3102N,Electronics I I,EEPW3150,Power Distribution Systems,19
2017/2018-Semester 1,Engineering,EEPW3142,Electrical Insulation & Wiring Design,EETE3102N,Electronics I I,20
2017/2018-Semester 1,Engineering,EEPW3200,Control Systems,EEPW3399,Higher Diploma Project,12
2017/2018-Semester 1,Engineering,EECP4192N,Software Engineering & High Level Programming,EETE4130,Microwave Engineering,22
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,EEPW2252,Electrical Power Systems,53
2017/2018-Semester 1,Engineering,MIME2204,Engineering Materials,MATH1200,Calculus I,4
2017/2018-Semester 1,Engineering,MIEE2210N,Engineering Instrumentation& Industrial Control,MATH1200,Calculus I,4
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,MIME2240,Fluid Mechanics I,42
2017/2018-Semester 1,Engineering,EETE4140,Linear Integrated Circuits,EETE4130,Microwave Engineering,22
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),MIEE2210N,Engineering Instrumentation& Industrial Control,6
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,MATH3120N,Engineering Mathematics,27
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,EERE2201,Introduction To Renewable Energy,18
2017/2018-Semester 1,Engineering,EETE2320,Instrumentation And Measurment Techniques,EETE2210,Telecommunications I,7
2017/2018-Semester 1,Engineering,EEPW3257,Power Electronics,EEPW3150,Power Distribution Systems,4
2017/2018-Semester 1,Engineering,EETE2210,Telecommunications I,EETE2270,Fundamentals Of Digital Electronics,2
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,MIME2350,Diploma Project,11
2017/2018-Semester 1,Engineering,PHYS1100,Physics 1 (Engineering),FPIT0001,IT For Foundation,1
2017/2018-Semester 1,Engineering,EETE4220,Digital Communications & Switching,MATH4130,Probability & Statistics,3
2017/2018-Semester 1,Engineering,EETE2399,Diploma Project,EETE2320,Instrumentation And Measurment Techniques,18
2017/2018-Semester 1,Engineering,EETE4130,Microwave Engineering,EETE4212,Telecommunication Networks,3
2017/2018-Semester 1,Engineering,EETE4140,Linear Integrated Circuits,EECP4192N,Software Engineering & High Level Programming,19
2017/2018-Semester 1,Engineering,MIME3110,Thermodynamics I,MIME3130,Mechanics Of Material,37
2017/2018-Semester 1,Engineering,MIME2220,Machine Drawing,PHYS1211,Physics 2 (Engineering),12
2017/2018-Semester 1,Engineering,EEPW3399,Higher Diploma Project,EEPW3142,Electrical Insulation & Wiring Design,2
2017/2018-Semester 1,Engineering,MIME3110,Thermodynamics I,EERE2201,Introduction To Renewable Energy,1
2017/2018-Semester 1,Engineering,MIME2350,Diploma Project,MIME2130,Manufacturing Process,26
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,MIEE2110N,Electrical Technology,10
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,EERE2201,Introduction To Renewable Energy,21
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,EEPW1240,Engineering Workshop,23
2017/2018-Semester 1,Engineering,MIME2240,Fluid Mechanics I,MIME2350,Diploma Project,64
2017/2018-Semester 1,Engineering,EECP3180,Computer Networks,EECP3281,Unix System Administration (Linux),8
2017/2018-Semester 1,Engineering,EEPW2150,Electrical Principles,CECE1100,Engineering Graphics,1
2017/2018-Semester 1,Engineering,EEPW1240,Engineering Workshop,EECP1290,Computer Programming For Engineering,124
2017/2018-Semester 1,Engineering,EETE2200,Electronics Skills,EETE3102N,Electronics I I,2
2017/2018-Semester 1,Engineering,EETE2200,Electronics Skills,EECP3171,Microprocessors Systems And Interfacing,1
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,EETE3110,Signals & Sytems,21
2017/2018-Semester 1,Engineering,EETE2201,Cable And Fiber Splicing,MATH3120N,Engineering Mathematics,4
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,EECP3281,Unix System Administration (Linux),5
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,EEPW2150,Electrical Principles,1
2017/2018-Semester 1,Engineering,EEPW2252,Electrical Power Systems,EETE2270,Fundamentals Of Digital Electronics,35
2017/2018-Semester 1,Engineering,MIME3140N,Fluid Mechanics I I,MIEE2210N,Engineering Instrumentation& Industrial Control,5
2017/2018-Semester 1,Engineering,MIME3130,Mechanics Of Material,MIME2240,Fluid Mechanics I,1
2017/2018-Semester 1,Engineering,MIME3130,Mechanics Of Material,MIEE2210N,Engineering Instrumentation& Industrial Control,4
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,MIME2130,Manufacturing Process,26
2017/2018-Semester 1,Engineering,EETE4399,B. Tech Project I I,EETE4231,Antennas And Propagation,12
2017/2018-Semester 1,Engineering,MIIE3240,Manufacturing Operation Management,MIME3140N,Fluid Mechanics I I,15
2017/2018-Semester 1,Engineering,EETE3220,Digital Signal Processing,EECP3281,Unix System Administration (Linux),13
2017/2018-Semester 1,Engineering,EEPW3258,Machines & Drives,MATH4130,Probability & Statistics,1
2017/2018-Semester 1,Engineering,EEPW3152,Power System Analysis,EEPW3399,Higher Diploma Project,11
2017/2018-Semester 1,Engineering,EEPW3142,Electrical Insulation & Wiring Design,EEPW3257,Power Electronics,8
2017/2018-Semester 1,Engineering,EETE3220,Digital Signal Processing,EETE3211,Telecommunications I I,6
2017/2018-Semester 1,Engineering,EETE3220,Digital Signal Processing,EECP3180,Computer Networks,18
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,CHEM1100,Fundamentals Of Chemistry (Engineering),1
2017/2018-Semester 1,Engineering,MIME2350,Diploma Project,MATH1200,Calculus I,2
2017/2018-Semester 1,Engineering,MIME3101,Applied Mechanics I I,MIME3221,Engineering Design I,5
2017/2018-Semester 1,Engineering,MIIE3240,Manufacturing Operation Management,MIME3221,Engineering Design I,5
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),EEPW2150,Electrical Principles,1
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,MATH1200,Calculus I,1
2017/2018-Semester 1,Engineering,EEPW2241,Electrical Skills,EEPW2399,Diploma Project,21
2017/2018-Semester 1,Engineering,EEPW2241,Electrical Skills,EEPW2320,Instrumentation & Measurement Techniques,17
2017/2018-Semester 1,Engineering,EECP4192N,Software Engineering & High Level Programming,EETE4212,Telecommunication Networks,2
2017/2018-Semester 1,Engineering,EETE3110,Signals & Sytems,EETE3399,Higher Diploma Project,1
2017/2018-Semester 1,Engineering,EEPW2241,Electrical Skills,EECP1290,Computer Programming For Engineering,1
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,MIME3140N,Fluid Mechanics I I,1
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),MIME2240,Fluid Mechanics I,1
2017/2018-Semester 1,Engineering,EETE3110,Signals & Sytems,EECP3281,Unix System Administration (Linux),1
2017/2018-Semester 1,Engineering,EETE2399,Diploma Project,EETE3102N,Electronics I I,1
2017/2018-Semester 1,Engineering,EETE2320,Instrumentation And Measurment Techniques,EETE2270,Fundamentals Of Digital Electronics,5
2017/2018-Semester 1,Engineering,MIME2240,Fluid Mechanics I,MATH1200,Calculus I,1
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,EETE2320,Instrumentation And Measurment Techniques,2
2017/2018-Semester 1,Engineering,EEPW2241,Electrical Skills,PHYS1211,Physics 2 (Engineering),3
2017/2018-Semester 1,Engineering,EETE2399,Diploma Project,MATH2100N,Calculus I I,2
2017/2018-Semester 1,Engineering,MIME3220,Mechanics Of Machines I,MIME3101,Applied Mechanics I I,2
2017/2018-Semester 1,Engineering,EEPW2241,Electrical Skills,MATH3120N,Engineering Mathematics,2
2017/2018-Semester 1,Engineering,MIME2101N,Applied Mechanics I,CECE1100,Engineering Graphics,1
2017/2018-Semester 1,Engineering,PHYS1211,Physics 2 (Engineering),FPIT0001,IT For Foundation,1
2017/2018-Semester 1,Engineering,EEPW1240,Engineering Workshop,MIME2220,Machine Drawing,1
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,MATH1200,Calculus I,1
2017/2018-Semester 1,Engineering,MIME2130,Manufacturing Process,MIME3130,Mechanics Of Material,3
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),EEPW1240,Engineering Workshop,20
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),ITAD1100,Advanced IT Skills,183
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),CECE1100,Engineering Graphics,117
2017/2018-Semester 1,Engineering,CECE1100,Engineering Graphics,MATH1200,Calculus I,105
2017/2018-Semester 1,Engineering,CECE1100,Engineering Graphics,ITAD1100,Advanced IT Skills,148
2017/2018-Semester 1,Engineering,MIME2101N,Applied Mechanics I,MIME2230,Workshop Technology,7
2017/2018-Semester 1,Engineering,EEPW2251,Electrical Power Technology,EEPW2252,Electrical Power Systems,31
2017/2018-Semester 1,Engineering,MIME3140N,Fluid Mechanics I I,MIME3110,Thermodynamics I,57
2017/2018-Semester 1,Engineering,EEPW2150,Electrical Principles,EETE2102,Electronics I,97
2017/2018-Semester 1,Engineering,EEPW3152,Power System Analysis,MATH3120N,Engineering Mathematics,4
2017/2018-Semester 1,Engineering,MIEE2210N,Engineering Instrumentation& Industrial Control,MIME2350,Diploma Project,72
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,MIME2204,Engineering Materials,16
2017/2018-Semester 1,Engineering,MIME2204,Engineering Materials,MIME2130,Manufacturing Process,104
2017/2018-Semester 1,Engineering,MIME2204,Engineering Materials,MIME2101N,Applied Mechanics I,69
2017/2018-Semester 1,Engineering,MIME2101N,Applied Mechanics I,MIEE2110N,Electrical Technology,72
2017/2018-Semester 1,Engineering,EEPW3142,Electrical Insulation & Wiring Design,MATH3120N,Engineering Mathematics,32
2017/2018-Semester 1,Engineering,EEPW3150,Power Distribution Systems,EEPW3142,Electrical Insulation & Wiring Design,31
2017/2018-Semester 1,Engineering,EEPW2150,Electrical Principles,EERE2201,Introduction To Renewable Energy,67
2017/2018-Semester 1,Engineering,EETE2210,Telecommunications I,MATH2100N,Calculus I I,5
2017/2018-Semester 1,Engineering,EEPW3200,Control Systems,EEPW3258,Machines & Drives,13
2017/2018-Semester 1,Engineering,MIME2101N,Applied Mechanics I,EERE2201,Introduction To Renewable Energy,12
2017/2018-Semester 1,Engineering,EEPW2251,Electrical Power Technology,MATH2100N,Calculus I I,15
2017/2018-Semester 1,Engineering,MIME3101,Applied Mechanics I I,MIME2350,Diploma Project,5
2017/2018-Semester 1,Engineering,MIME3101,Applied Mechanics I I,MIEE2210N,Engineering Instrumentation& Industrial Control,6
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,EETE2102,Electronics I,63
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,EETE2270,Fundamentals Of Digital Electronics,23
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,EETE2200,Electronics Skills,1
2017/2018-Semester 1,Engineering,EETE2201,Cable And Fiber Splicing,EETE2210,Telecommunications I,8
2017/2018-Semester 1,Engineering,MIME2130,Manufacturing Process,MIME2220,Machine Drawing,23
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,MIME2220,Machine Drawing,22
2017/2018-Semester 1,Engineering,MIME3110,Thermodynamics I,MIME3220,Mechanics Of Machines I,15
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,MIME2220,Machine Drawing,20
2017/2018-Semester 1,Engineering,EETE2320,Instrumentation And Measurment Techniques,EETE2200,Electronics Skills,18
2017/2018-Semester 1,Engineering,EETE2320,Instrumentation And Measurment Techniques,MATH2100N,Calculus I I,2
2017/2018-Semester 1,Engineering,EETE4130,Microwave Engineering,EECP3180,Computer Networks,2
2017/2018-Semester 1,Engineering,EETE2200,Electronics Skills,EETE2270,Fundamentals Of Digital Electronics,13
2017/2018-Semester 1,Engineering,EETE2270,Fundamentals Of Digital Electronics,EEPW2150,Electrical Principles,18
2017/2018-Semester 1,Engineering,EETE4140,Linear Integrated Circuits,EETE4212,Telecommunication Networks,3
2017/2018-Semester 1,Engineering,MIME2240,Fluid Mechanics I,MIME2230,Workshop Technology,33
2017/2018-Semester 1,Engineering,EEPW3152,Power System Analysis,EEPW3257,Power Electronics,5
2017/2018-Semester 1,Engineering,EEPW3152,Power System Analysis,EEPW3200,Control Systems,13
2017/2018-Semester 1,Engineering,MIME3130,Mechanics Of Material,MIME3140N,Fluid Mechanics I I,41
2017/2018-Semester 1,Engineering,MIME3101,Applied Mechanics I I,MIME3130,Mechanics Of Material,28
2017/2018-Semester 1,Engineering,EEPW3142,Electrical Insulation & Wiring Design,EEPW3200,Control Systems,9
2017/2018-Semester 1,Engineering,MIME2101N,Applied Mechanics I,MIME2350,Diploma Project,3
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,EEPW2320,Instrumentation & Measurement Techniques,7
2017/2018-Semester 1,Engineering,EEPW2320,Instrumentation & Measurement Techniques,EEPW2399,Diploma Project,46
2017/2018-Semester 1,Engineering,EEPW2252,Electrical Power Systems,MATH3120N,Engineering Mathematics,7
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,EECP1290,Computer Programming For Engineering,11
2017/2018-Semester 1,Engineering,EETE3102N,Electronics I I,EECP3281,Unix System Administration (Linux),2
2017/2018-Semester 1,Engineering,EEPW2241,Electrical Skills,EEPW2252,Electrical Power Systems,28
2017/2018-Semester 1,Engineering,EEPW2150,Electrical Principles,ITAD1100,Advanced IT Skills,2
2017/2018-Semester 1,Engineering,EETE2320,Instrumentation And Measurment Techniques,MATH3120N,Engineering Mathematics,4
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,EECP3180,Computer Networks,8
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,EECP1290,Computer Programming For Engineering,34
2017/2018-Semester 1,Engineering,EEPW2252,Electrical Power Systems,MATH2100N,Calculus I I,14
2017/2018-Semester 1,Engineering,MIME3221,Engineering Design I,MIME3140N,Fluid Mechanics I I,11
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,MIEE2210N,Engineering Instrumentation& Industrial Control,32
2017/2018-Semester 1,Engineering,MIME2240,Fluid Mechanics I,MIEE2210N,Engineering Instrumentation& Industrial Control,59
2017/2018-Semester 1,Engineering,EETE4212,Telecommunication Networks,EETE4399,B. Tech Project I I,12
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,MATH1200,Calculus I,4
2017/2018-Semester 1,Engineering,EETE3220,Digital Signal Processing,EETE3399,Higher Diploma Project,15
2017/2018-Semester 1,Engineering,EEPW3200,Control Systems,MATH4130,Probability & Statistics,1
2017/2018-Semester 1,Engineering,MIME2220,Machine Drawing,MATH2100N,Calculus I I,1
2017/2018-Semester 1,Engineering,EETE3110,Signals & Sytems,EETE3211,Telecommunications I I,5
2017/2018-Semester 1,Engineering,EEPW3258,Machines & Drives,MATH3120N,Engineering Mathematics,5
2017/2018-Semester 1,Engineering,EETE2102,Electronics I,EETE2210,Telecommunications I,5
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,PHYS1211,Physics 2 (Engineering),8
2017/2018-Semester 1,Engineering,EETE3110,Signals & Sytems,EETE2270,Fundamentals Of Digital Electronics,1
2017/2018-Semester 1,Engineering,EETE2102,Electronics I,ITAD1100,Advanced IT Skills,2
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,EEPW2241,Electrical Skills,11
2017/2018-Semester 1,Engineering,MIME3140N,Fluid Mechanics I I,MATH3120N,Engineering Mathematics,6
2017/2018-Semester 1,Engineering,MIME2130,Manufacturing Process,MATH1200,Calculus I,3
2017/2018-Semester 1,Engineering,MIME2204,Engineering Materials,CHEM1100,Fundamentals Of Chemistry (Engineering),1
2017/2018-Semester 1,Engineering,MIME3140N,Fluid Mechanics I I,MIME2130,Manufacturing Process,2
2017/2018-Semester 1,Engineering,EEPW3200,Control Systems,EEPW3257,Power Electronics,4
2017/2018-Semester 1,Engineering,MIME3130,Mechanics Of Material,MIME3220,Mechanics Of Machines I,4
2017/2018-Semester 1,Engineering,MIME3101,Applied Mechanics I I,MATH3120N,Engineering Mathematics,2
2017/2018-Semester 1,Engineering,EECP3180,Computer Networks,EECP4192N,Software Engineering & High Level Programming,2
2017/2018-Semester 1,Engineering,EETE2200,Electronics Skills,EECP1290,Computer Programming For Engineering,1
2017/2018-Semester 1,Engineering,EETE2399,Diploma Project,EETE2270,Fundamentals Of Digital Electronics,6
2017/2018-Semester 1,Engineering,MIME2130,Manufacturing Process,MIME3220,Mechanics Of Machines I,1
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,MATH2100N,Calculus I I,2
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,ITAD1100,Advanced IT Skills,1
2017/2018-Semester 1,Engineering,EETE3102N,Electronics I I,EEPW2320,Instrumentation & Measurement Techniques,4
2017/2018-Semester 1,Engineering,MIME2204,Engineering Materials,ITAD1100,Advanced IT Skills,3
2017/2018-Semester 1,Engineering,PHYS1211,Physics 2 (Engineering),MATH1102,Pure Math,1
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,EETE3102N,Electronics I I,3
2017/2018-Semester 1,Engineering,EEPW3257,Power Electronics,EEPW3399,Higher Diploma Project,2
2017/2018-Semester 1,Engineering,EETE3102N,Electronics I I,EETE2210,Telecommunications I,1
2017/2018-Semester 1,Engineering,EETE3220,Digital Signal Processing,EETE4299A,B. Tech Project I,1
2017/2018-Semester 1,Engineering,EEPW1240,Engineering Workshop,MIEE2110N,Electrical Technology,1
2017/2018-Semester 1,Engineering,EEPW3150,Power Distribution Systems,EEPW2399,Diploma Project,1
2017/2018-Semester 1,Engineering,EEPW2399,Diploma Project,EEPW3142,Electrical Insulation & Wiring Design,1
2017/2018-Semester 1,Engineering,MIME2230,Workshop Technology,ITAD1100,Advanced IT Skills,1
2017/2018-Semester 1,Engineering,CHEM1100,Fundamentals Of Chemistry (Engineering),MATH1200,Calculus I,141
2017/2018-Semester 1,Engineering,EETE4299A,B. Tech Project I,EETE4212,Telecommunication Networks,6
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,EETE3102N,Electronics I I,14
2017/2018-Semester 1,Engineering,EEPW1240,Engineering Workshop,FPIT0001,IT For Foundation,3
2017/2018-Semester 1,Engineering,EEPW1240,Engineering Workshop,MATH1102,Pure Math,4
2017/2018-Semester 1,Engineering,PHYS1211,Physics 2 (Engineering),CHEM1100,Fundamentals Of Chemistry (Engineering),10
2017/2018-Semester 1,Engineering,MIEE2210N,Engineering Instrumentation& Industrial Control,MIME2130,Manufacturing Process,33
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,PHYS1211,Physics 2 (Engineering),51
2017/2018-Semester 1,Engineering,MIEE2110N,Electrical Technology,MIME2204,Engineering Materials,81
2017/2018-Semester 1,Engineering,MIME2240,Fluid Mechanics I,MIME2204,Engineering Materials,33
2017/2018-Semester 1,Engineering,EETE4212,Telecommunication Networks,MATH4130,Probability & Statistics,3
2017/2018-Semester 1,Engineering,PHYS1100,Physics 1 (Engineering),MATH1200,Calculus I,123
2017/2018-Semester 1,Engineering,EETE2210,Telecommunications I,EETE2200,Electronics Skills,9
2017/2018-Semester 1,Engineering,EETE3211,Telecommunications I I,EETE3102N,Electronics I I,1
2017/2018-Semester 1,Engineering,EETE3102N,Electronics I I,EECP3180,Computer Networks,2
2017/2018-Semester 1,Engineering,EERE2201,Introduction To Renewable Energy,MIME2350,Diploma Project,37
2017/2018-Semester 1,Engineering,MIME2204,Engineering Materials,EECP1290,Computer Programming For Engineering,12
2017/2018-Semester 1,Engineering,EEPW3200,Control Systems,EEPW3150,Power Distribution Systems,6
2017/2018-Semester 1,Engineering,EETE4140,Linear Integrated Circuits,EECP3281,Unix System Administration (Linux),2
2017/2018-Semester 1,Engineering,EETE2102,Electronics I,EEPW2241,Electrical Skills,28
2017/2018-Semester 1,Engineering,EETE3190,Electromagentic Field Theory,EECP3171,Microprocessors Systems And Interfacing,35
